,Province/State,Country/Region,Lat,Long,date,cases
2050,Gansu,China,35.7518,104.2861,2020-03-24,136
2051,Guangdong,China,23.3417,113.4244,2020-03-24,1428
2052,Guangxi,China,23.8298,108.7881,2020-03-24,254
2053,Guizhou,China,26.8154,106.8748,2020-03-24,146
2054,Hainan,China,19.1959,109.7453,2020-03-24,168
2055,Hebei,China,39.549,116.1306,2020-03-24,319
2056,Heilongjiang,China,47.861999999999995,127.7615,2020-03-24,484
2057,Henan,China,37.8957,114.9042,2020-03-24,1274
2058,Hong Kong,China,22.3,114.2,2020-03-24,386
2059,Hubei,China,30.9756,112.2707,2020-03-24,67801
2060,Hunan,China,27.6104,111.7088,2020-03-24,1018
2061,Inner Mongolia,China,44.0935,113.9448,2020-03-24,75
2062,Jiangsu,China,32.9711,119.455,2020-03-24,636
2063,Jiangxi,China,27.614,115.7221,2020-03-24,936
2064,Jilin,China,43.6661,126.1923,2020-03-24,93
2065,Liaoning,China,41.2956,122.6085,2020-03-24,127
2066,Macau,China,22.1667,113.55,2020-03-24,25
2067,Ningxia,China,37.2692,106.1655,2020-03-24,75
2068,Qinghai,China,35.7452,95.9956,2020-03-24,18
2069,Shaanxi,China,35.1917,108.8701,2020-03-24,249
2070,Shandong,China,36.3427,118.1498,2020-03-24,768
2071,Shanghai,China,31.201999999999998,121.4491,2020-03-24,414
2072,Shanxi,China,37.5777,112.2922,2020-03-24,134
2073,Sichuan,China,30.6171,102.7103,2020-03-24,545
2074,Tianjin,China,39.3054,117.323,2020-03-24,145
2075,Tibet,China,31.6927,88.0924,2020-03-24,1
2076,Xinjiang,China,41.1129,85.2401,2020-03-24,76
2077,Yunnan,China,24.974,101.48700000000001,2020-03-24,176
2078,Zhejiang,China,29.1832,120.0934,2020-03-24,1240
2079,Anhui,China,31.8257,117.2264,2020-03-25,990
2080,Beijing,China,40.1824,116.4142,2020-03-25,561
2081,Chongqing,China,30.0572,107.874,2020-03-25,578
2082,Fujian,China,26.0789,117.9874,2020-03-25,322
2083,Gansu,China,35.7518,104.2861,2020-03-25,136
2084,Guangdong,China,23.3417,113.4244,2020-03-25,1433
2085,Guangxi,China,23.8298,108.7881,2020-03-25,254
2086,Guizhou,China,26.8154,106.8748,2020-03-25,146
2087,Hainan,China,19.1959,109.7453,2020-03-25,168
2088,Hebei,China,39.549,116.1306,2020-03-25,319
2089,Heilongjiang,China,47.861999999999995,127.7615,2020-03-25,484
2090,Henan,China,37.8957,114.9042,2020-03-25,1274
2091,Hong Kong,China,22.3,114.2,2020-03-25,410
2092,Hubei,China,30.9756,112.2707,2020-03-25,67801
2093,Hunan,China,27.6104,111.7088,2020-03-25,1018
2094,Inner Mongolia,China,44.0935,113.9448,2020-03-25,77
2095,Jiangsu,China,32.9711,119.455,2020-03-25,638
2096,Jiangxi,China,27.614,115.7221,2020-03-25,936
2097,Jilin,China,43.6661,126.1923,2020-03-25,94
2098,Liaoning,China,41.2956,122.6085,2020-03-25,127
2099,Macau,China,22.1667,113.55,2020-03-25,30
2100,Ningxia,China,37.2692,106.1655,2020-03-25,75
2101,Qinghai,China,35.7452,95.9956,2020-03-25,18
2102,Shaanxi,China,35.1917,108.8701,2020-03-25,250
2103,Shandong,China,36.3427,118.1498,2020-03-25,769
2104,Shanghai,China,31.201999999999998,121.4491,2020-03-25,433
2105,Shanxi,China,37.5777,112.2922,2020-03-25,134
2106,Sichuan,China,30.6171,102.7103,2020-03-25,547
2107,Tianjin,China,39.3054,117.323,2020-03-25,145
2108,Tibet,China,31.6927,88.0924,2020-03-25,1
2109,Xinjiang,China,41.1129,85.2401,2020-03-25,76
2110,Yunnan,China,24.974,101.48700000000001,2020-03-25,176
2111,Zhejiang,China,29.1832,120.0934,2020-03-25,1241
2112,Anhui,China,31.8257,117.2264,2020-03-26,990
2113,Beijing,China,40.1824,116.4142,2020-03-26,566
2114,Chongqing,China,30.0572,107.874,2020-03-26,578
2115,Fujian,China,26.0789,117.9874,2020-03-26,328
2116,Gansu,China,35.7518,104.2861,2020-03-26,136
2117,Guangdong,China,23.3417,113.4244,2020-03-26,1448
2118,Guangxi,China,23.8298,108.7881,2020-03-26,254
2119,Guizhou,China,26.8154,106.8748,2020-03-26,146
2120,Hainan,China,19.1959,109.7453,2020-03-26,168
2121,Hebei,China,39.549,116.1306,2020-03-26,319
2122,Heilongjiang,China,47.861999999999995,127.7615,2020-03-26,484
2123,Henan,China,37.8957,114.9042,2020-03-26,1275
2124,Hong Kong,China,22.3,114.2,2020-03-26,453
2125,Hubei,China,30.9756,112.2707,2020-03-26,67801
2126,Hunan,China,27.6104,111.7088,2020-03-26,1018
2127,Inner Mongolia,China,44.0935,113.9448,2020-03-26,89
2128,Jiangsu,China,32.9711,119.455,2020-03-26,640
2129,Jiangxi,China,27.614,115.7221,2020-03-26,936
2130,Jilin,China,43.6661,126.1923,2020-03-26,95
2131,Liaoning,China,41.2956,122.6085,2020-03-26,128
2132,Macau,China,22.1667,113.55,2020-03-26,31
2133,Ningxia,China,37.2692,106.1655,2020-03-26,75
2134,Qinghai,China,35.7452,95.9956,2020-03-26,18
2135,Shaanxi,China,35.1917,108.8701,2020-03-26,253
2136,Shandong,China,36.3427,118.1498,2020-03-26,771
2137,Shanghai,China,31.201999999999998,121.4491,2020-03-26,451
2138,Shanxi,China,37.5777,112.2922,2020-03-26,135
2139,Sichuan,China,30.6171,102.7103,2020-03-26,547
2140,Tianjin,China,39.3054,117.323,2020-03-26,151
2141,Tibet,China,31.6927,88.0924,2020-03-26,1
2142,Xinjiang,China,41.1129,85.2401,2020-03-26,76
2143,Yunnan,China,24.974,101.48700000000001,2020-03-26,178
2144,Zhejiang,China,29.1832,120.0934,2020-03-26,1243
2145,Anhui,China,31.8257,117.2264,2020-03-27,990
2146,Beijing,China,40.1824,116.4142,2020-03-27,569
2147,Chongqing,China,30.0572,107.874,2020-03-27,578
2148,Fujian,China,26.0789,117.9874,2020-03-27,331
2149,Gansu,China,35.7518,104.2861,2020-03-27,136
2150,Guangdong,China,23.3417,113.4244,2020-03-27,1456
2151,Guangxi,China,23.8298,108.7881,2020-03-27,254
2152,Guizhou,China,26.8154,106.8748,2020-03-27,146
2153,Hainan,China,19.1959,109.7453,2020-03-27,168
2154,Hebei,China,39.549,116.1306,2020-03-27,319
2155,Heilongjiang,China,47.861999999999995,127.7615,2020-03-27,484
2156,Henan,China,37.8957,114.9042,2020-03-27,1275
2157,Hong Kong,China,22.3,114.2,2020-03-27,519
2158,Hubei,China,30.9756,112.2707,2020-03-27,67801
2159,Hunan,China,27.6104,111.7088,2020-03-27,1018
2160,Inner Mongolia,China,44.0935,113.9448,2020-03-27,92
2161,Jiangsu,China,32.9711,119.455,2020-03-27,641
2162,Jiangxi,China,27.614,115.7221,2020-03-27,936
2163,Jilin,China,43.6661,126.1923,2020-03-27,95
2164,Liaoning,China,41.2956,122.6085,2020-03-27,128
2165,Macau,China,22.1667,113.55,2020-03-27,33
2166,Ningxia,China,37.2692,106.1655,2020-03-27,75
2167,Qinghai,China,35.7452,95.9956,2020-03-27,18
2168,Shaanxi,China,35.1917,108.8701,2020-03-27,253
2169,Shandong,China,36.3427,118.1498,2020-03-27,772
2170,Shanghai,China,31.201999999999998,121.4491,2020-03-27,468
2171,Shanxi,China,37.5777,112.2922,2020-03-27,135
2172,Sichuan,China,30.6171,102.7103,2020-03-27,548
2173,Tianjin,China,39.3054,117.323,2020-03-27,155
2174,Tibet,China,31.6927,88.0924,2020-03-27,1
2175,Xinjiang,China,41.1129,85.2401,2020-03-27,76
2176,Yunnan,China,24.974,101.48700000000001,2020-03-27,180
2177,Zhejiang,China,29.1832,120.0934,2020-03-27,1247
2178,Anhui,China,31.8257,117.2264,2020-03-28,990
2179,Beijing,China,40.1824,116.4142,2020-03-28,573
2180,Chongqing,China,30.0572,107.874,2020-03-28,578
2181,Fujian,China,26.0789,117.9874,2020-03-28,337
2182,Gansu,China,35.7518,104.2861,2020-03-28,136
2183,Guangdong,China,23.3417,113.4244,2020-03-28,1467
2184,Guangxi,China,23.8298,108.7881,2020-03-28,254
2185,Guizhou,China,26.8154,106.8748,2020-03-28,146
2186,Hainan,China,19.1959,109.7453,2020-03-28,168
2187,Hebei,China,39.549,116.1306,2020-03-28,319
2188,Heilongjiang,China,47.861999999999995,127.7615,2020-03-28,484
2189,Henan,China,37.8957,114.9042,2020-03-28,1275
2190,Hong Kong,China,22.3,114.2,2020-03-28,561
2191,Hubei,China,30.9756,112.2707,2020-03-28,67801
2192,Hunan,China,27.6104,111.7088,2020-03-28,1018
2193,Inner Mongolia,China,44.0935,113.9448,2020-03-28,94
2194,Jiangsu,China,32.9711,119.455,2020-03-28,641
2195,Jiangxi,China,27.614,115.7221,2020-03-28,936
2196,Jilin,China,43.6661,126.1923,2020-03-28,97
2197,Liaoning,China,41.2956,122.6085,2020-03-28,132
2198,Macau,China,22.1667,113.55,2020-03-28,37
2199,Ningxia,China,37.2692,106.1655,2020-03-28,75
2200,Qinghai,China,35.7452,95.9956,2020-03-28,18
2201,Shaanxi,China,35.1917,108.8701,2020-03-28,253
2202,Shandong,China,36.3427,118.1498,2020-03-28,772
2203,Shanghai,China,31.201999999999998,121.4491,2020-03-28,485
2204,Shanxi,China,37.5777,112.2922,2020-03-28,135
2205,Sichuan,China,30.6171,102.7103,2020-03-28,548
2206,Tianjin,China,39.3054,117.323,2020-03-28,161
2207,Tibet,China,31.6927,88.0924,2020-03-28,1
2208,Xinjiang,China,41.1129,85.2401,2020-03-28,76
2209,Yunnan,China,24.974,101.48700000000001,2020-03-28,180
2210,Zhejiang,China,29.1832,120.0934,2020-03-28,1251
2211,Anhui,China,31.8257,117.2264,2020-03-29,990
2212,Beijing,China,40.1824,116.4142,2020-03-29,577
2213,Chongqing,China,30.0572,107.874,2020-03-29,579
2214,Fujian,China,26.0789,117.9874,2020-03-29,338
2215,Gansu,China,35.7518,104.2861,2020-03-29,138
2216,Guangdong,China,23.3417,113.4244,2020-03-29,1475
2217,Guangxi,China,23.8298,108.7881,2020-03-29,254
2218,Guizhou,China,26.8154,106.8748,2020-03-29,146
2219,Hainan,China,19.1959,109.7453,2020-03-29,168
2220,Hebei,China,39.549,116.1306,2020-03-29,319
2221,Heilongjiang,China,47.861999999999995,127.7615,2020-03-29,484
2222,Henan,China,37.8957,114.9042,2020-03-29,1276
2223,Hong Kong,China,22.3,114.2,2020-03-29,641
2224,Hubei,China,30.9756,112.2707,2020-03-29,67801
2225,Hunan,China,27.6104,111.7088,2020-03-29,1018
2226,Inner Mongolia,China,44.0935,113.9448,2020-03-29,95
2227,Jiangsu,China,32.9711,119.455,2020-03-29,644
2228,Jiangxi,China,27.614,115.7221,2020-03-29,937
2229,Jilin,China,43.6661,126.1923,2020-03-29,98
2230,Liaoning,China,41.2956,122.6085,2020-03-29,134
2231,Macau,China,22.1667,113.55,2020-03-29,37
2232,Ningxia,China,37.2692,106.1655,2020-03-29,75
2233,Qinghai,China,35.7452,95.9956,2020-03-29,18
2234,Shaanxi,China,35.1917,108.8701,2020-03-29,253
2235,Shandong,China,36.3427,118.1498,2020-03-29,772
2236,Shanghai,China,31.201999999999998,121.4491,2020-03-29,492
2237,Shanxi,China,37.5777,112.2922,2020-03-29,136
2238,Sichuan,China,30.6171,102.7103,2020-03-29,550
2239,Tianjin,China,39.3054,117.323,2020-03-29,166
2240,Tibet,China,31.6927,88.0924,2020-03-29,1
2241,Xinjiang,China,41.1129,85.2401,2020-03-29,76
2242,Yunnan,China,24.974,101.48700000000001,2020-03-29,180
2243,Zhejiang,China,29.1832,120.0934,2020-03-29,1254
2244,Anhui,China,31.8257,117.2264,2020-03-30,990
2245,Beijing,China,40.1824,116.4142,2020-03-30,577
2246,Chongqing,China,30.0572,107.874,2020-03-30,579
2247,Fujian,China,26.0789,117.9874,2020-03-30,340
2248,Gansu,China,35.7518,104.2861,2020-03-30,138
2249,Guangdong,China,23.3417,113.4244,2020-03-30,1484
2250,Guangxi,China,23.8298,108.7881,2020-03-30,254
2251,Guizhou,China,26.8154,106.8748,2020-03-30,146
2252,Hainan,China,19.1959,109.7453,2020-03-30,168
2253,Hebei,China,39.549,116.1306,2020-03-30,321
2254,Heilongjiang,China,47.861999999999995,127.7615,2020-03-30,484
2255,Henan,China,37.8957,114.9042,2020-03-30,1276
2256,Hong Kong,China,22.3,114.2,2020-03-30,682
2257,Hubei,China,30.9756,112.2707,2020-03-30,67801
2258,Hunan,China,27.6104,111.7088,2020-03-30,1018
2259,Inner Mongolia,China,44.0935,113.9448,2020-03-30,97
2260,Jiangsu,China,32.9711,119.455,2020-03-30,645
2261,Jiangxi,China,27.614,115.7221,2020-03-30,937
2262,Jilin,China,43.6661,126.1923,2020-03-30,98
2263,Liaoning,China,41.2956,122.6085,2020-03-30,136
2264,Macau,China,22.1667,113.55,2020-03-30,38
2265,Ningxia,China,37.2692,106.1655,2020-03-30,75
2266,Qinghai,China,35.7452,95.9956,2020-03-30,18
2267,Shaanxi,China,35.1917,108.8701,2020-03-30,253
2268,Shandong,China,36.3427,118.1498,2020-03-30,773
2269,Shanghai,China,31.201999999999998,121.4491,2020-03-30,498
2270,Shanxi,China,37.5777,112.2922,2020-03-30,136
2271,Sichuan,China,30.6171,102.7103,2020-03-30,550
2272,Tianjin,China,39.3054,117.323,2020-03-30,174
2273,Tibet,China,31.6927,88.0924,2020-03-30,1
2274,Xinjiang,China,41.1129,85.2401,2020-03-30,76
2275,Yunnan,China,24.974,101.48700000000001,2020-03-30,180
2276,Zhejiang,China,29.1832,120.0934,2020-03-30,1255
2277,Anhui,China,31.8257,117.2264,2020-03-31,990
2278,Beijing,China,40.1824,116.4142,2020-03-31,580
2279,Chongqing,China,30.0572,107.874,2020-03-31,579
2280,Fujian,China,26.0789,117.9874,2020-03-31,343
2281,Gansu,China,35.7518,104.2861,2020-03-31,138
2282,Guangdong,China,23.3417,113.4244,2020-03-31,1494
2283,Guangxi,China,23.8298,108.7881,2020-03-31,254
2284,Guizhou,China,26.8154,106.8748,2020-03-31,146
2285,Hainan,China,19.1959,109.7453,2020-03-31,168
2286,Hebei,China,39.549,116.1306,2020-03-31,321
2287,Heilongjiang,China,47.861999999999995,127.7615,2020-03-31,484
2288,Henan,China,37.8957,114.9042,2020-03-31,1276
2289,Hong Kong,China,22.3,114.2,2020-03-31,714
2290,Hubei,China,30.9756,112.2707,2020-03-31,67801
2291,Hunan,China,27.6104,111.7088,2020-03-31,1018
2292,Inner Mongolia,China,44.0935,113.9448,2020-03-31,107
2293,Jiangsu,China,32.9711,119.455,2020-03-31,646
2294,Jiangxi,China,27.614,115.7221,2020-03-31,937
2295,Jilin,China,43.6661,126.1923,2020-03-31,98
2296,Liaoning,China,41.2956,122.6085,2020-03-31,139
2297,Macau,China,22.1667,113.55,2020-03-31,41
2298,Ningxia,China,37.2692,106.1655,2020-03-31,75
2299,Qinghai,China,35.7452,95.9956,2020-03-31,18
2300,Shaanxi,China,35.1917,108.8701,2020-03-31,253
2301,Shandong,China,36.3427,118.1498,2020-03-31,774
2302,Shanghai,China,31.201999999999998,121.4491,2020-03-31,509
2303,Shanxi,China,37.5777,112.2922,2020-03-31,136
2304,Sichuan,China,30.6171,102.7103,2020-03-31,550
2305,Tianjin,China,39.3054,117.323,2020-03-31,174
2306,Tibet,China,31.6927,88.0924,2020-03-31,1
2307,Xinjiang,China,41.1129,85.2401,2020-03-31,76
2308,Yunnan,China,24.974,101.48700000000001,2020-03-31,182
2309,Zhejiang,China,29.1832,120.0934,2020-03-31,1257
2310,Anhui,China,31.8257,117.2264,2020-04-01,990
2311,Beijing,China,40.1824,116.4142,2020-04-01,580
2312,Chongqing,China,30.0572,107.874,2020-04-01,579
2313,Fujian,China,26.0789,117.9874,2020-04-01,345
2314,Gansu,China,35.7518,104.2861,2020-04-01,138
2315,Guangdong,China,23.3417,113.4244,2020-04-01,1501
2316,Guangxi,China,23.8298,108.7881,2020-04-01,254
2317,Guizhou,China,26.8154,106.8748,2020-04-01,146
2318,Hainan,China,19.1959,109.7453,2020-04-01,168
2319,Hebei,China,39.549,116.1306,2020-04-01,323
2320,Heilongjiang,China,47.861999999999995,127.7615,2020-04-01,484
2321,Henan,China,37.8957,114.9042,2020-04-01,1276
2322,Hong Kong,China,22.3,114.2,2020-04-01,765
2323,Hubei,China,30.9756,112.2707,2020-04-01,67802
2324,Hunan,China,27.6104,111.7088,2020-04-01,1018
2325,Inner Mongolia,China,44.0935,113.9448,2020-04-01,111
2326,Jiangsu,China,32.9711,119.455,2020-04-01,646
2327,Jiangxi,China,27.614,115.7221,2020-04-01,937
2328,Jilin,China,43.6661,126.1923,2020-04-01,98
2329,Liaoning,China,41.2956,122.6085,2020-04-01,140
2330,Macau,China,22.1667,113.55,2020-04-01,41
2331,Ningxia,China,37.2692,106.1655,2020-04-01,75
2332,Qinghai,China,35.7452,95.9956,2020-04-01,18
2333,Shaanxi,China,35.1917,108.8701,2020-04-01,255
2334,Shandong,China,36.3427,118.1498,2020-04-01,774
2335,Shanghai,China,31.201999999999998,121.4491,2020-04-01,516
2336,Shanxi,China,37.5777,112.2922,2020-04-01,137
2337,Sichuan,China,30.6171,102.7103,2020-04-01,552
2338,Tianjin,China,39.3054,117.323,2020-04-01,176
2339,Tibet,China,31.6927,88.0924,2020-04-01,1
2340,Xinjiang,China,41.1129,85.2401,2020-04-01,76
2341,Yunnan,China,24.974,101.48700000000001,2020-04-01,182
2342,Zhejiang,China,29.1832,120.0934,2020-04-01,1257
2343,Anhui,China,31.8257,117.2264,2020-04-02,990
2344,Beijing,China,40.1824,116.4142,2020-04-02,582
2345,Chongqing,China,30.0572,107.874,2020-04-02,579
2346,Fujian,China,26.0789,117.9874,2020-04-02,345
2347,Gansu,China,35.7518,104.2861,2020-04-02,138
2348,Guangdong,China,23.3417,113.4244,2020-04-02,1507
2349,Guangxi,China,23.8298,108.7881,2020-04-02,254
2350,Guizhou,China,26.8154,106.8748,2020-04-02,146
2351,Hainan,China,19.1959,109.7453,2020-04-02,168
2352,Hebei,China,39.549,116.1306,2020-04-02,325
2353,Heilongjiang,China,47.861999999999995,127.7615,2020-04-02,488
2354,Henan,China,37.8957,114.9042,2020-04-02,1276
2355,Hong Kong,China,22.3,114.2,2020-04-02,802
2356,Hubei,China,30.9756,112.2707,2020-04-02,67802
2357,Hunan,China,27.6104,111.7088,2020-04-02,1019
2358,Inner Mongolia,China,44.0935,113.9448,2020-04-02,117
2359,Jiangsu,China,32.9711,119.455,2020-04-02,647
2360,Jiangxi,China,27.614,115.7221,2020-04-02,937
2361,Jilin,China,43.6661,126.1923,2020-04-02,98
2362,Liaoning,China,41.2956,122.6085,2020-04-02,141
2363,Macau,China,22.1667,113.55,2020-04-02,41
2364,Ningxia,China,37.2692,106.1655,2020-04-02,75
2365,Qinghai,China,35.7452,95.9956,2020-04-02,18
2366,Shaanxi,China,35.1917,108.8701,2020-04-02,255
2367,Shandong,China,36.3427,118.1498,2020-04-02,775
2368,Shanghai,China,31.201999999999998,121.4491,2020-04-02,522
2369,Shanxi,China,37.5777,112.2922,2020-04-02,137
2370,Sichuan,China,30.6171,102.7103,2020-04-02,554
2371,Tianjin,China,39.3054,117.323,2020-04-02,176
2372,Tibet,China,31.6927,88.0924,2020-04-02,1
2373,Xinjiang,China,41.1129,85.2401,2020-04-02,76
2374,Yunnan,China,24.974,101.48700000000001,2020-04-02,183
2375,Zhejiang,China,29.1832,120.0934,2020-04-02,1258
2376,Anhui,China,31.8257,117.2264,2020-04-03,990
2377,Beijing,China,40.1824,116.4142,2020-04-03,584
2378,Chongqing,China,30.0572,107.874,2020-04-03,579
2379,Fujian,China,26.0789,117.9874,2020-04-03,349
2380,Gansu,China,35.7518,104.2861,2020-04-03,138
2381,Guangdong,China,23.3417,113.4244,2020-04-03,1514
2382,Guangxi,China,23.8298,108.7881,2020-04-03,254
2383,Guizhou,China,26.8154,106.8748,2020-04-03,146
2384,Hainan,China,19.1959,109.7453,2020-04-03,168
2385,Hebei,China,39.549,116.1306,2020-04-03,326
2386,Heilongjiang,China,47.861999999999995,127.7615,2020-04-03,489
2387,Henan,China,37.8957,114.9042,2020-04-03,1276
2388,Hong Kong,China,22.3,114.2,2020-04-03,845
2389,Hubei,China,30.9756,112.2707,2020-04-03,67802
2390,Hunan,China,27.6104,111.7088,2020-04-03,1019
2391,Inner Mongolia,China,44.0935,113.9448,2020-04-03,117
2392,Jiangsu,China,32.9711,119.455,2020-04-03,651
2393,Jiangxi,China,27.614,115.7221,2020-04-03,937
2394,Jilin,China,43.6661,126.1923,2020-04-03,98
2395,Liaoning,China,41.2956,122.6085,2020-04-03,141
2396,Macau,China,22.1667,113.55,2020-04-03,43
2397,Ningxia,China,37.2692,106.1655,2020-04-03,75
2398,Qinghai,China,35.7452,95.9956,2020-04-03,18
2399,Shaanxi,China,35.1917,108.8701,2020-04-03,255
2400,Shandong,China,36.3427,118.1498,2020-04-03,778
2401,Shanghai,China,31.201999999999998,121.4491,2020-04-03,526
2402,Shanxi,China,37.5777,112.2922,2020-04-03,137
2403,Sichuan,China,30.6171,102.7103,2020-04-03,555
2404,Tianjin,China,39.3054,117.323,2020-04-03,180
2405,Tibet,China,31.6927,88.0924,2020-04-03,1
2406,Xinjiang,China,41.1129,85.2401,2020-04-03,76
2407,Yunnan,China,24.974,101.48700000000001,2020-04-03,184
2408,Zhejiang,China,29.1832,120.0934,2020-04-03,1260
2409,Anhui,China,31.8257,117.2264,2020-04-04,990
2410,Beijing,China,40.1824,116.4142,2020-04-04,585
2411,Chongqing,China,30.0572,107.874,2020-04-04,579
2412,Fujian,China,26.0789,117.9874,2020-04-04,350
2413,Gansu,China,35.7518,104.2861,2020-04-04,138
2414,Guangdong,China,23.3417,113.4244,2020-04-04,1516
2415,Guangxi,China,23.8298,108.7881,2020-04-04,254
2416,Guizhou,China,26.8154,106.8748,2020-04-04,146
2417,Hainan,China,19.1959,109.7453,2020-04-04,168
2418,Hebei,China,39.549,116.1306,2020-04-04,326
2419,Heilongjiang,China,47.861999999999995,127.7615,2020-04-04,491
2420,Henan,China,37.8957,114.9042,2020-04-04,1276
2421,Hong Kong,China,22.3,114.2,2020-04-04,862
2422,Hubei,China,30.9756,112.2707,2020-04-04,67803
2423,Hunan,China,27.6104,111.7088,2020-04-04,1019
2424,Inner Mongolia,China,44.0935,113.9448,2020-04-04,117
2425,Jiangsu,China,32.9711,119.455,2020-04-04,651
2426,Jiangxi,China,27.614,115.7221,2020-04-04,937
2427,Jilin,China,43.6661,126.1923,2020-04-04,98
2428,Liaoning,China,41.2956,122.6085,2020-04-04,141
2429,Macau,China,22.1667,113.55,2020-04-04,43
2430,Ningxia,China,37.2692,106.1655,2020-04-04,75
2431,Qinghai,China,35.7452,95.9956,2020-04-04,18
2432,Shaanxi,China,35.1917,108.8701,2020-04-04,256
2433,Shandong,China,36.3427,118.1498,2020-04-04,778
2434,Shanghai,China,31.201999999999998,121.4491,2020-04-04,529
2435,Shanxi,China,37.5777,112.2922,2020-04-04,137
2436,Sichuan,China,30.6171,102.7103,2020-04-04,557
2437,Tianjin,China,39.3054,117.323,2020-04-04,180
2438,Tibet,China,31.6927,88.0924,2020-04-04,1
2439,Xinjiang,China,41.1129,85.2401,2020-04-04,76
2440,Yunnan,China,24.974,101.48700000000001,2020-04-04,184
2441,Zhejiang,China,29.1832,120.0934,2020-04-04,1262
2442,Anhui,China,31.8257,117.2264,2020-04-05,990
2443,Beijing,China,40.1824,116.4142,2020-04-05,586
2444,Chongqing,China,30.0572,107.874,2020-04-05,579
2445,Fujian,China,26.0789,117.9874,2020-04-05,350
2446,Gansu,China,35.7518,104.2861,2020-04-05,138
2447,Guangdong,China,23.3417,113.4244,2020-04-05,1524
2448,Guangxi,China,23.8298,108.7881,2020-04-05,254
2449,Guizhou,China,26.8154,106.8748,2020-04-05,146
2450,Hainan,China,19.1959,109.7453,2020-04-05,168
2451,Hebei,China,39.549,116.1306,2020-04-05,327
2452,Heilongjiang,China,47.861999999999995,127.7615,2020-04-05,504
2453,Henan,China,37.8957,114.9042,2020-04-05,1276
2454,Hong Kong,China,22.3,114.2,2020-04-05,890
2455,Hubei,China,30.9756,112.2707,2020-04-05,67803
2456,Hunan,China,27.6104,111.7088,2020-04-05,1019
2457,Inner Mongolia,China,44.0935,113.9448,2020-04-05,117
2458,Jiangsu,China,32.9711,119.455,2020-04-05,651
2459,Jiangxi,China,27.614,115.7221,2020-04-05,937
2460,Jilin,China,43.6661,126.1923,2020-04-05,98
2461,Liaoning,China,41.2956,122.6085,2020-04-05,142
2462,Macau,China,22.1667,113.55,2020-04-05,44
2463,Ningxia,China,37.2692,106.1655,2020-04-05,75
2464,Qinghai,China,35.7452,95.9956,2020-04-05,18
2465,Shaanxi,China,35.1917,108.8701,2020-04-05,256
2466,Shandong,China,36.3427,118.1498,2020-04-05,779
2467,Shanghai,China,31.201999999999998,121.4491,2020-04-05,531
2468,Shanxi,China,37.5777,112.2922,2020-04-05,138
2469,Sichuan,China,30.6171,102.7103,2020-04-05,558
2470,Tianjin,China,39.3054,117.323,2020-04-05,180
2471,Tibet,China,31.6927,88.0924,2020-04-05,1
2472,Xinjiang,China,41.1129,85.2401,2020-04-05,76
2473,Yunnan,China,24.974,101.48700000000001,2020-04-05,184
2474,Zhejiang,China,29.1832,120.0934,2020-04-05,1263
2475,Anhui,China,31.8257,117.2264,2020-04-06,990
2476,Beijing,China,40.1824,116.4142,2020-04-06,587
2477,Chongqing,China,30.0572,107.874,2020-04-06,579
2478,Fujian,China,26.0789,117.9874,2020-04-06,350
2479,Gansu,China,35.7518,104.2861,2020-04-06,139
2480,Guangdong,China,23.3417,113.4244,2020-04-06,1532
2481,Guangxi,China,23.8298,108.7881,2020-04-06,254
2482,Guizhou,China,26.8154,106.8748,2020-04-06,146
2483,Hainan,China,19.1959,109.7453,2020-04-06,168
2484,Hebei,China,39.549,116.1306,2020-04-06,327
2485,Heilongjiang,China,47.861999999999995,127.7615,2020-04-06,524
2486,Henan,China,37.8957,114.9042,2020-04-06,1276
2487,Hong Kong,China,22.3,114.2,2020-04-06,914
2488,Hubei,China,30.9756,112.2707,2020-04-06,67803
2489,Hunan,China,27.6104,111.7088,2020-04-06,1019
2490,Inner Mongolia,China,44.0935,113.9448,2020-04-06,118
2491,Jiangsu,China,32.9711,119.455,2020-04-06,651
2492,Jiangxi,China,27.614,115.7221,2020-04-06,937
2493,Jilin,China,43.6661,126.1923,2020-04-06,98
2494,Liaoning,China,41.2956,122.6085,2020-04-06,142
2495,Macau,China,22.1667,113.55,2020-04-06,44
2496,Ningxia,China,37.2692,106.1655,2020-04-06,75
2497,Qinghai,China,35.7452,95.9956,2020-04-06,18
2498,Shaanxi,China,35.1917,108.8701,2020-04-06,256
2499,Shandong,China,36.3427,118.1498,2020-04-06,780
2500,Shanghai,China,31.201999999999998,121.4491,2020-04-06,536
2501,Shanxi,China,37.5777,112.2922,2020-04-06,138
2502,Sichuan,China,30.6171,102.7103,2020-04-06,559
2503,Tianjin,China,39.3054,117.323,2020-04-06,180
2504,Tibet,China,31.6927,88.0924,2020-04-06,1
2505,Xinjiang,China,41.1129,85.2401,2020-04-06,76
2506,Yunnan,China,24.974,101.48700000000001,2020-04-06,184
2507,Zhejiang,China,29.1832,120.0934,2020-04-06,1264
2508,Anhui,China,31.8257,117.2264,2020-04-07,990
2509,Beijing,China,40.1824,116.4142,2020-04-07,587
2510,Chongqing,China,30.0572,107.874,2020-04-07,579
2511,Fujian,China,26.0789,117.9874,2020-04-07,351
2512,Gansu,China,35.7518,104.2861,2020-04-07,139
2513,Guangdong,China,23.3417,113.4244,2020-04-07,1533
2514,Guangxi,China,23.8298,108.7881,2020-04-07,254
