,date,week,mental_health_condition,age,gender,happiness_rating
4108,2020-01-05,week 5,No,22,Female,0
4109,2020-04-30,week 5,No,29,Male,8
4110,2020-04-30,week 5,No,21,Male,5
4111,2020-04-30,week 5,No,19,Female,7
4112,2020-04-30,week 5,No,26,Female,5
4113,2020-04-30,week 5,No,29,Male,5
4114,2020-04-30,week 5,No,21,Male,0
4115,2020-04-30,week 5,No,19,Male,8
4116,2020-04-30,week 5,No,31,Female,7
4117,2020-04-30,week 5,No,27,Female,7
4118,2020-04-30,week 5,No,32,Female,4
4119,2020-04-30,week 5,No,22,Male,7
4120,2020-04-30,week 5,No,31,Male,0
4121,2020-04-30,week 5,No,26,Female,2
4122,2020-04-30,week 5,No,45,Female,6
4123,2020-04-30,week 5,No,25,Female,5
4124,2020-04-30,week 5,No,39,Female,5
4125,2020-04-30,week 5,No,29,Male,5
4126,2020-04-30,week 5,No,18,Male,5
4127,2020-04-30,week 5,No,26,Male,5
4128,2020-04-30,week 5,No,21,Male,4
4129,2020-04-30,week 5,No,46,Male,7
4130,2020-04-30,week 5,No,51,Female,2
4131,2020-04-30,week 5,No,21,Male,4
4132,2020-04-30,week 5,No,32,Male,8
4133,2020-04-30,week 5,No,19,Female,4
4134,2020-05-05,week 5,No,26,Female,5
4135,2020-04-30,week 5,No,57,Male,7
4136,2020-04-30,week 5,Yes,29,Female,6
4137,2020-04-30,week 5,No,25,Female,6
4138,2020-04-30,week 5,No,30,Female,5
4139,2020-04-30,week 5,No,31,Male,8
4140,2020-04-30,week 5,No,26,Female,2
4141,2020-04-30,week 5,No,32,Male,7
4142,2020-04-30,week 5,No,18,Female,8
4143,2020-04-30,week 5,No,18,Male,6
4144,2020-01-05,week 5,No,21,Female,7
4145,2020-01-05,week 5,No,26,Male,4
4146,2020-01-05,week 5,No,36,Male,6
4147,2020-01-05,week 5,No,22,Female,5
4148,2020-01-05,week 5,No,31,Female,5
4149,2020-01-05,week 5,No,31,Female,5
4150,2020-01-05,week 5,No,27,Male,2
4151,2020-01-05,week 5,No,30,Male,7
4152,2020-01-05,week 5,Yes,31,Male,6
4153,2020-01-05,week 5,No,44,Male,4
4154,2020-01-05,week 5,No,43,Male,8
4155,2020-01-05,week 5,No,19,Male,4
4156,2020-01-05,week 5,No,29,Female,5
4157,2020-01-05,week 5,No,27,Female,4
4158,2020-01-05,week 5,No,18,Male,4
4159,2020-01-05,week 5,No,30,Male,8
4160,2020-01-05,week 5,No,30,Male,8
4161,2020-01-05,week 5,No,40,Male,6
4162,2020-01-05,week 5,No,23,Male,9
4163,2020-01-05,week 5,No,35,Female,8
4164,2020-01-05,week 5,No,21,Female,3
4165,2020-01-05,week 5,No,25,Female,4
4166,2020-01-05,week 5,No,37,Male,2
4167,2020-01-05,week 5,No,26,Male,6
4168,2020-01-05,week 5,No,22,Male,6
4169,2020-01-05,week 5,No,22,Male,8
4170,2020-06-05,week 5,No,46,Male,3
4171,2020-01-05,week 5,No,48,Female,8
4172,2020-01-05,week 5,No,31,Female,4
4173,2020-01-05,week 5,No,30,Male,8
4174,2020-01-05,week 5,No,20,Female,6
4175,2020-01-05,week 5,No,34,Female,8
4176,2020-01-05,week 5,No,30,Male,9
4177,2020-01-05,week 5,No,26,Female,3
4178,2020-01-05,week 5,No,67,Male,7
4179,2020-01-05,week 5,No,54,Male,9
4180,2020-01-05,week 5,No,25,Female,6
4181,2020-01-05,week 5,No,21,Female,5
4182,2020-01-05,week 5,No,32,Female,3
4183,2020-01-05,week 5,No,34,Female,5
4184,2020-01-05,week 5,No,34,Male,5
4185,2020-01-05,week 5,No,42,Male,6
4186,2020-01-05,week 5,No,30,Male,5
4187,2020-01-05,week 5,No,48,Female,5
4188,2020-01-05,week 5,No,21,Female,6
4189,2020-01-05,week 5,Yes,35,Male,2
4190,2020-01-05,week 5,No,56,Male,1
4191,2020-01-05,week 5,No,38,Male,5
4192,2020-01-05,week 5,No,29,Male,8
4193,2020-01-05,week 5,No,31,Male,4
4194,2020-01-05,week 5,No,26,Male,6
4195,2020-01-05,week 5,No,20,Male,4
4196,2020-01-05,week 5,No,18,Male,3
4197,2020-01-05,week 5,No,19,Female,5
4198,2020-01-05,week 5,No,18,Male,6
4199,2020-01-05,week 5,No,55,Male,6
4200,2020-01-05,week 5,No,26,Male,5
4201,2020-01-05,week 5,Yes,26,Male,7
4202,2020-01-05,week 5,No,31,Male,7
4203,2020-01-05,week 5,No,32,Male,6
4204,2020-01-05,week 5,No,78,Male,8
4205,2020-01-05,week 5,No,22,Male,7
4206,2020-01-05,week 5,No,22,Female,4
4207,2020-01-05,week 5,No,22,Female,7
4208,2020-01-05,week 5,No,21,Male,2
4209,2020-01-05,week 5,No,20,Male,7
4210,2020-01-05,week 5,No,24,Male,4
4211,2020-01-05,week 5,No,22,Male,6
4212,2020-01-05,week 5,No,32,Female,8
4213,2020-01-05,week 5,No,49,Male,8
4214,2020-01-05,week 5,No,25,Male,5
4215,2020-01-05,week 5,No,20,Female,5
4216,2020-01-05,week 5,No,38,Male,1
4217,2020-01-05,week 5,No,40,Female,5
4218,2020-01-05,week 5,No,30,Female,5
4219,2020-01-05,week 5,No,19,Female,8
