,date,week,state,mental_health_condition,age,gender,happiness_rating
5475,2020-02-05,week 5,Wisconsin,Yes,64,Female,3
5476,2020-02-05,week 5,Illinois,Yes,24,Male,7
5477,2020-02-05,week 5,New York,No,63,Male,7
5478,2020-02-05,week 5,New York,No,64,Male,5
5479,2020-02-05,week 5,Missouri,No,49,Male,5
5480,2020-02-05,week 5,Rhode Island,Yes,37,Female,7
5481,2020-02-05,week 5,Illinois,No,62,Male,8
5482,2020-02-05,week 5,Ohio,No,33,Female,8
5483,2020-02-05,week 5,Texas,Yes,35,Female,8
5484,2020-02-05,week 5,Michigan,No,51,Male,7
5485,2020-02-05,week 5,Wisconsin,Yes,23,Female,6
5486,2020-02-05,week 5,New Jersey,No,35,Female,6
5487,2020-02-05,week 5,Florida,No,64,Female,0
5488,2020-02-05,week 5,New York,No,28,Female,10
5489,2020-02-05,week 5,Tennessee,No,60,Female,3
5490,2020-02-05,week 5,Indiana,No,54,Male,9
5491,2020-02-05,week 5,Arizona,No,56,Male,5
5492,2020-02-05,week 5,Alabama,No,20,Female,5
5493,2020-02-05,week 5,Texas,No,55,Female,5
5494,2020-02-05,week 5,Alabama,No,56,Female,9
5495,2020-02-05,week 5,Pennsylvania,Yes,54,Female,4
5496,2020-02-05,week 5,New York,No,37,Male,8
5497,2020-02-05,week 5,New York,No,67,Female,8
5498,2020-02-05,week 5,New York,No,44,Female,9
5499,2020-02-05,week 5,Kentucky,No,44,Male,5
5500,2020-02-05,week 5,Ohio,No,65,Female,7
5501,2020-02-05,week 5,New Jersey,Yes,26,Female,7
5502,2020-02-05,week 5,Florida,No,86,Female,8
5503,2020-02-05,week 5,Indiana,No,66,Female,6
5504,2020-02-05,week 5,Oregon,No,29,Female,9
5505,2020-02-05,week 5,California,No,62,Male,8
5506,2020-02-05,week 5,Florida,No,49,Female,6
5507,2020-02-05,week 5,Florida,No,21,Female,10
5508,2020-02-05,week 5,Washington,No,61,Female,6
5509,2020-02-05,week 5,Connecticut,No,55,Male,6
5510,2020-02-05,week 5,Wisconsin,No,62,Female,9
5511,2020-02-05,week 5,North Carolina,No,34,Male,3
5512,2020-02-05,week 5,Texas,No,47,Female,10
5513,2020-02-05,week 5,District of Columbia,No,53,Male,8
5514,2020-02-05,week 5,Florida,No,35,Female,10
5515,2020-02-05,week 5,Kentucky,No,43,Female,4
5516,2020-02-05,week 5,Oklahoma,No,60,Male,9
5517,2020-02-05,week 5,Idaho,No,60,Male,9
5518,2020-02-05,week 5,Missouri,No,58,Male,6
5519,2020-02-05,week 5,Washington,No,52,Male,6
5520,2020-02-05,week 5,New York,No,54,Male,8
5521,2020-02-05,week 5,New York,Yes,32,Female,7
5522,2020-02-05,week 5,Tennessee,No,44,Male,8
5523,2020-02-05,week 5,Missouri,No,51,Male,6
5524,2020-02-05,week 5,Georgia,Yes,51,Male,9
5525,2020-02-05,week 5,South Carolina,Yes,44,Female,2
5526,2020-02-05,week 5,New Hampshire,No,22,Male,9
5527,2020-02-05,week 5,California,No,73,Female,4
5528,2020-02-05,week 5,Iowa,No,29,Male,6
5529,2020-02-05,week 5,New Mexico,No,29,Female,10
5530,2020-02-05,week 5,New Jersey,No,19,Female,6
5531,2020-02-05,week 5,District of Columbia,No,61,Female,8
5532,2020-02-05,week 5,California,No,28,Female,7
5533,2020-02-05,week 5,New York,No,64,Male,2
5534,2020-02-05,week 5,Georgia,No,33,Female,3
5535,2020-02-05,week 5,Arkansas,No,63,Male,7
5536,2020-02-05,week 5,Kentucky,No,61,Male,9
5537,2020-02-05,week 5,Pennsylvania,No,36,Female,10
5538,2020-02-05,week 5,New York,No,50,Female,5
5539,2020-02-05,week 5,Colorado,No,30,Female,6
5540,2020-02-05,week 5,Georgia,No,39,Female,3
5541,2020-02-05,week 5,California,No,43,Female,5
5542,2020-02-05,week 5,Washington,No,31,Female,4
5543,2020-02-05,week 5,Pennsylvania,No,30,Female,8
5544,2020-02-05,week 5,Arizona,Yes,20,Female,7
5545,2020-02-05,week 5,Texas, ,30,Female,8
5546,2020-04-05,week 5,Ohio,No,49,Female,1
5547,2020-02-05,week 5,Oregon,No,62,Male,9
5548,2020-02-05,week 5,New York,No,39,Female,8
5549,2020-02-05,week 5,Louisiana,Yes,32,Female,5
5550,2020-02-05,week 5,New York,No,34,Female,9
5551,2020-02-05,week 5,Michigan,No,29,Female,6
5552,2020-02-05,week 5,Arizona,No,64,Male,7
5553,2020-02-05,week 5,Virginia,No,41,Female,4
5554,2020-02-05,week 5,Texas,No,70,Male,8
5555,2020-02-05,week 5,Washington,No,93,Male,8
5556,2020-02-05,week 5,Virginia,No,28,Male,4
5557,2020-02-05,week 5,Florida,No,51,Female,9
5558,2020-02-05,week 5,Virginia,No,57,Female,8
5559,2020-02-05,week 5,West Virginia,No,64,Female,8
5560,2020-02-05,week 5,North Carolina,No,49,Female,7
5561,2020-02-05,week 5,Wisconsin,Yes,48,Female,4
5562,2020-02-05,week 5,Ohio,Yes,39,Female,2
5563,2020-02-05,week 5,New York,No,21,Female,4
5564,2020-02-05,week 5,Idaho,No,65,Male,4
5565,2020-02-05,week 5,Ohio,No,39,Male,5
5566,2020-02-05,week 5,Pennsylvania,No,78,Male,6
5567,2020-02-05,week 5,Texas,No,77,Male,7
5568,2020-02-05,week 5,Utah,No,76,Male,4
5569,2020-02-05,week 5,Missouri,No,54,Male,7
5570,2020-02-05,week 5,Wisconsin,No,46,Female,5
5571,2020-02-05,week 5,New Mexico,Yes,63,Female,7
5572,2020-02-05,week 5,Utah,No,56,Male,8
5573,2020-02-05,week 5,Alabama,Yes,62,Female,5
5574,2020-02-05,week 5,Tennessee,Yes,49,Male,0
5575,2020-02-05,week 5,Utah,No,33,Male,7
5576,2020-02-05,week 5,Indiana,No,61,Female,6
5577,2020-02-05,week 5,California,No,59,Female,10
5578,2020-02-05,week 5,New Jersey,No,62,Female,7
5579,2020-02-05,week 5,Ohio,No,59,Female,7
5580,2020-02-05,week 5,Florida,No,50,Female,8
5581,2020-02-05,week 5,Alaska,No,60,Female,4
5582,2020-02-05,week 5,New York,Yes,54,Female,5
5583,2020-02-05,week 5,Michigan,No,62,Female,7
5584,2020-02-05,week 5,Missouri,No,55,Female,8
5585,2020-02-05,week 5,Pennsylvania,No,70,Female,10
5586,2020-02-05,week 5,Florida,No,62,Female,6
5587,2020-02-05,week 5,North Carolina,No,60,Female,8
5588,2020-02-05,week 5,Florida,No,64,Female,8
5589,2020-02-05,week 5,Utah,No,61,Female,6
5590,2020-02-05,week 5,Arizona,No,53,Female,5
5591,2020-02-05,week 5,Pennsylvania,No,69,Female,5
5592,2020-02-05,week 5,Minnesota,Yes,35,Male,8
5593,2020-02-05,week 5,Maryland,No,42,Male,10
5594,2020-02-05,week 5,Nevada,No,57,Female,9
5595,2020-02-05,week 5,South Carolina,No,35,Female,6
5596,2020-02-05,week 5,Florida, ,66,Female,8
5597,2020-02-05,week 5,Pennsylvania, ,67,Female,10
5598,2020-02-05,week 5,Michigan,No,35,Male,6
5599,2020-02-05,week 5,Florida,Yes,40,Male,7
5600,2020-02-05,week 5,Maine,No,78,Male,10
5601,2020-02-05,week 5,Indiana,No,67,Male,7
5602,2020-02-05,week 5,California,No,72,Male,5
5603,2020-02-05,week 5,South Carolina,No,42,Male,7
5604,2020-02-05,week 5,Florida,No,28,Male,4
5605,2020-02-05,week 5,Texas,Yes,61,Female,4
5606,2020-02-05,week 5,New Jersey,No,31,Female,0
5607,2020-02-05,week 5,Wisconsin,No,67,Male,8
5608,2020-02-05,week 5,Georgia,No,69,Male,9
5609,2020-02-05,week 5,Indiana,No,68,Male,5
5610,2020-02-05,week 5,Florida,No,68,Male,7
5611,2020-02-05,week 5,New York,No,58,Male,8
5612,2020-02-05,week 5,Pennsylvania,No,69,Female,7
5613,2020-02-05,week 5,Pennsylvania,No,82,Female,8
5614,2020-02-05,week 5,West Virginia,Yes,44,Female,5
5615,2020-02-05,week 5,Texas,No,81,Female,3
5616,2020-02-05,week 5,New York,No,34,Male,2
5617,2020-02-05,week 5,Georgia,No,63,Male,6
5618,2020-02-05,week 5,New York,No,58,Male,8
5619,2020-02-05,week 5,Massachusetts,Yes,58,Male,5
5620,2020-02-05,week 5,Kentucky,No,54,Male,8
5621,2020-02-05,week 5,Arizona,No,72,Female,8
5622,2020-02-05,week 5,Tennessee,No,53,Male,0
5623,2020-02-05,week 5,Kentucky,No,35,Female,5
5624,2020-02-05,week 5,New York,No,65,Female,4
5625,2020-02-05,week 5,Washington,No,44,Male,6
5626,2020-02-05,week 5,Colorado, ,73,Female,6
5627,2020-02-05,week 5,California,No,43,Female,7
5628,2020-02-05,week 5,Minnesota,No,44,Male,6
5629,2020-02-05,week 5,Florida,No,69,Female,8
5630,2020-02-05,week 5,Arizona,No,86,Female,5
5631,2020-02-05,week 5,Florida,No,25,Female,7
5632,2020-02-05,week 5,Arkansas,No,68,Female,3
5633,2020-02-05,week 5,Florida,No,59,Female,10
5634,2020-02-05,week 5,Nevada,No,26,Female,7
5635,2020-02-05,week 5,Michigan,No,45,Female,3
5636,2020-02-05,week 5,Washington,No,36,Female,5
5637,2020-02-05,week 5,Minnesota,No,39,Male,7
5638,2020-02-05,week 5,Texas,No,39,Male,7
5639,2020-02-05,week 5,Texas,No,40,Male,2
5640,2020-02-05,week 5,Alabama,No,42,Male,7
5641,2020-03-05,week 5,Ohio,No,43,Male,5
5642,2020-03-05,week 5,Nebraska,No,56,Male,7
5643,2020-03-05,week 5,New York,No,58,Male,8
5644,2020-03-05,week 5,Mississippi,No,56,Male,8
5645,2020-03-05,week 5,Arkansas,No,64,Male,7
5646,2020-03-05,week 5,Michigan,Yes,21,Female,9
5647,2020-03-05,week 5,Tennessee,No,32,Female,10
5648,2020-03-05,week 5,California,No,34,Female,8
5649,2020-03-05,week 5,Virginia,No,64,Male,8
5650,2020-03-05,week 5,Maine,No,52,Male,8
5651,2020-03-05,week 5,Florida,No,72,Female,8
5652,2020-03-05,week 5,Colorado,No,76,Female,10
5653,2020-03-05,week 5,Florida,No,64,Female,9
5654,2020-03-05,week 5,Iowa,Yes,25,Female,4
5655,2020-03-05,week 5,Florida,No,26,Male,6
5656,2020-03-05,week 5,Ohio,No,53,Female,5
5657,2020-03-05,week 5,California, ,51,Female,7
5658,2020-03-05,week 5,Minnesota,No,62,Female,7
5659,2020-03-05,week 5,Wisconsin,No,60,Female,5
5660,2020-03-05,week 5,New York,No,54,Female,8
5661,2020-04-05,week 5,Illinois,No,35,Female,3
5662,2020-03-05,week 5,Indiana,No,60,Female,8
5663,2020-03-05,week 5,New York,No,57,Female,10
5664,2020-03-05,week 5,Ohio,No,19,Female,6
5665,2020-03-05,week 5,Washington,No,51,Female,8
5666,2020-03-05,week 5,Washington,Yes,46,Male,5
5667,2020-03-05,week 5,Wyoming,No,58,Male,5
5668,2020-03-05,week 5,Illinois,No,50,Female,7
5669,2020-03-05,week 5,Nevada,No,63,Male,8
5670,2020-03-05,week 5,California,No,53,Male,7
5671,2020-03-05,week 5,Washington,No,53,Male,5
5672,2020-03-05,week 5,Pennsylvania,Yes,58,Male,2
5673,2020-03-05,week 5,Idaho,No,55,Male,3
5674,2020-03-05,week 5,Arkansas,No,34,Female,7
5675,2020-03-05,week 5,North Carolina,Yes,40,Female,4
5676,2020-03-05,week 5,West Virginia,Yes,31,Female,7
5677,2020-03-05,week 5,Colorado,No,33,Female,6
5678,2020-03-05,week 5,Missouri,Yes,27,Female,5
5679,2020-03-05,week 5,Pennsylvania,No,23,Female,5
5680,2020-03-05,week 5,Florida,No,30,Female,0
5681,2020-03-05,week 5,Georgia,No,32,Male,6
5682,2020-03-05,week 5,California,No,68,Female,4
5683,2020-03-05,week 5,North Carolina,No,19,Female,5
5684,2020-03-05,week 5,Utah,Yes,19,Female,6
5685,2020-03-05,week 5,California,No,18,Female,5
5686,2020-03-05,week 5,New Mexico,No,30,Female,9
5687,2020-03-05,week 5,Virginia,Yes,28,Female,6
5688,2020-03-05,week 5,Texas,No,32,Female,7
5689,2020-03-05,week 5,Wisconsin,No,19,Female,3
5690,2020-03-05,week 5,Arizona,No,29,Female,0
5691,2020-04-05,week 5,Kentucky,No,22,Female,10
5692,2020-03-05,week 5,Ohio,Yes,36,Male,2
5693,2020-03-05,week 5,California, ,23,Male,9
5694,2020-03-05,week 5,California,No,40,Female,8
5695,2020-03-05,week 5,Kentucky,No,28,Female,6
5696,2020-03-05,week 5,New York,No,20,Male,0
5697,2020-03-05,week 5,New York,No,20,Male,7
5698,2020-03-05,week 5,Georgia,No,72,Female,8
5699,2020-04-05,week 5,California,No,37,Female,5
5700,2020-04-05,week 5,California,No,24,Male,7
5701,2020-04-05,week 5,Alaska,No,25,Female,3
5702,2020-04-05,week 5,New York, ,24,Male,7
5703,2020-04-05,week 5,Minnesota,No,20,Female,6
5704,2020-04-05,week 5,California,No,25,Female,6
5705,2020-04-05,week 5,Florida,No,33,Female,6
5706,2020-04-05,week 5,Massachusetts,No,26,Female,8
5707,2020-04-05,week 5,California,Yes,26,Male,0
5708,2020-04-05,week 5,New York,No,27,Female,6
5709,2020-04-05,week 5,Georgia,No,36,Female,10
5710,2020-04-05,week 5,California, ,41,Female,8
5711,2020-04-05,week 5,New York,No,29,Male,8
5712,2020-04-05,week 5,Texas,No,21,Female,1
5713,2020-04-05,week 5,Colorado,Yes,34,Male,7
5714,2020-04-05,week 5,Iowa,Yes,19,Female,6
5715,2020-04-05,week 5,Massachusetts,No,26,Female,6
5716,2020-04-05,week 5,Connecticut,No,28,Male,7
5717,2020-04-05,week 5,Alabama,No,24,Female,8
5718,2020-04-05,week 5,Virginia,No,18,Female,4
5719,2020-04-05,week 5,Massachusetts,Yes,27,Female,5
5720,2020-04-05,week 5,West Virginia, ,40,Male,1
5721,2020-04-05,week 5,California,No,18,Female,5
5722,2020-04-05,week 5,Iowa,No,71,Male,4
5723,2020-04-05,week 5,New Jersey, ,68,Female,5
5724,2020-04-05,week 5,Louisiana, ,20,Female,6
5725,2020-05-05,week 5,Texas,No,35,Male,7
5726,2020-05-05,week 5,Arizona,No,51,Female,8
5727,2020-05-05,week 5,Massachusetts,No,26,Female,7
5728,2020-05-05,week 5,Massachusetts,No,34,Female,1
5729,2020-05-05,week 5,Florida,No,25,Female,10
5730,2020-05-05,week 5,Oregon, ,62,Female,8
5731,2020-05-05,week 5,Maryland,No,49,Female,7
5732,2020-05-05,week 5,Minnesota,No,57,Female,6
5733,2020-05-05,week 5,Massachusetts,No,37,Female,7
5734,2020-05-05,week 5,New York,No,64,Female,0
5735,2020-05-05,week 5,Connecticut,No,50,Female,5
5736,2020-05-05,week 5,Maine,No,49,Male,8
5737,2020-05-05,week 5,Wisconsin,No,53,Female,5
5738,2020-05-05,week 5,Florida,No,72,Female,7
5739,2020-05-05,week 5,Pennsylvania,No,40,Male,5
5740,2020-05-05,week 5,Nevada,No,68,Female,5
5741,2020-05-05,week 5,Texas,No,53,Female,8
5742,2020-05-05,week 5,California,No,62,Male,6
5743,2020-05-05,week 5,New York,No,74,Male,8
5744,2020-05-05,week 5,Pennsylvania,Yes,60,Male,5
5745,2020-05-05,week 5,Pennsylvania,No,70,Female,7
5746,2020-05-05,week 5,Georgia,No,63,Male,7
5747,2020-05-05,week 5,Colorado,Yes,34,Female,2
5748,2020-05-05,week 5,Ohio,No,66,Male,7
5749,2020-05-05,week 5,New York,No,35,Female,1
5750,2020-05-05,week 5,North Carolina,Yes,62,Female,2
5751,2020-05-05,week 5,Arizona,Yes,47,Female,6
5752,2020-05-05,week 5,Michigan,Yes,61,Female,3
5753,2020-05-05,week 5,Texas,No,72,Female,3
5754,2020-05-05,week 5,Ohio,No,63,Male,8
5755,2020-05-05,week 5,Pennsylvania,No,55,Male,6
5756,2020-05-05,week 5,Indiana,No,60,Female,6
5757,2020-05-05,week 5,Pennsylvania,No,59,Female,7
5758,2020-05-05,week 5,Arkansas,No,48,Female,7
5759,2020-05-05,week 5,Arizona,No,59,Male,9
5760,2020-05-05,week 5,Colorado,No,64,Male,2
5761,2020-05-05,week 5,New York,No,45,Male,8
5762,2020-05-05,week 5,Wisconsin,No,53,Female,5
5763,2020-05-05,week 5,California,No,39,Female,2
5764,2020-05-05,week 5,California,Yes,51,Male,4
5765,2020-05-05,week 5,Massachusetts,No,55,Female,7
5766,2020-05-05,week 5,Oklahoma,No,59,Female,6
5767,2020-05-05,week 5,Louisiana,No,65,Female,8
5768,2020-05-05,week 5,Illinois,No,70,Female,6
5769,2020-05-05,week 5,Pennsylvania,No,81,Female,5
5770,2020-05-05,week 5,South Carolina,No,82,Female,8
5771,2020-05-05,week 5,California,No,23,Female,7
5772,2020-05-05,week 5,Ohio,No,59,Female,9
5773,2020-05-05,week 5,New Hampshire,No,76,Male,7
5774,2020-05-05,week 5,North Carolina,No,27,Male,4
5775,2020-05-05,week 5,Illinois,No,46,Male,9
5776,2020-05-05,week 5,Mississippi,No,31,Male,3
5777,2020-05-05,week 5,Arizona,No,44,Male,8
5778,2020-05-05,week 5,Michigan,No,72,Female,10
5779,2020-05-05,week 5,California,Yes,39,Male,6
5780,2020-05-05,week 5,Pennsylvania,No,44,Male,7
5781,2020-05-05,week 5,Texas,No,39,Male,5
5782,2020-05-05,week 5,Washington,Yes,23,Female,2
5783,2020-05-05,week 5,Pennsylvania,No,75,Male,9
5784,2020-05-05,week 5,Indiana,No,42,Male,6
5785,2020-05-05,week 5,Texas,No,74,Male,8
5786,2020-05-05,week 5,New Jersey,No,29,Female,9
5787,2020-05-05,week 5,South Carolina,No,37,Male,9
5788,2020-05-05,week 5,Florida,No,29,Female,9
5789,2020-05-05,week 5,Vermont,No,61,Male,6
5790,2020-05-05,week 5,Indiana,No,25,Male,8
5791,2020-05-05,week 5,Virginia,Yes,37,Female,7
5792,2020-05-05,week 5,Rhode Island,No,54,Female,9
5793,2020-05-05,week 5,Texas,Yes,55,Female,8
5794,2020-05-05,week 5,Ohio,No,60,Male,9
5795,2020-05-05,week 5,Arkansas,No,63,Male,8
5796,2020-05-05,week 5,Kentucky,No,33,Female,6
5797,2020-05-05,week 5,Connecticut,No,31,Male,5
5798,2020-05-05,week 5,Virginia,No,63,Male,3
5799,2020-05-05,week 5,California,No,35,Female,9
5800,2020-05-05,week 5,Massachusetts,No,28,Male,8
5801,2020-07-05,week 5,California,No,78,Female,4
5802,2020-05-05,week 5,Texas,No,51,Male,6
5803,2020-05-05,week 5,Virginia,No,61,Male,7
5804,2020-05-05,week 5,New Jersey,No,57,Male,6
5805,2020-05-05,week 5,Texas,No,62,Male,8
5806,2020-05-05,week 5,Kansas,No,30,Female,7
5807,2020-05-05,week 5,Nevada,No,57,Female,5
5808,2020-05-05,week 5,Virginia,No,29,Female,7
5809,2020-05-05,week 5,Florida,No,58,Male,7
5810,2020-05-05,week 5,Virginia,No,57,Female,8
5811,2020-05-05,week 5,Ohio,No,22,Female,7
5812,2020-05-05,week 5,Florida,No,29,Female,8
5813,2020-05-05,week 5,Connecticut,No,22,Female,6
5814,2020-05-05,week 5,South Carolina,No,21,Female,4
5815,2020-05-05,week 5,Texas,No,30,Male,5
5816,2020-05-05,week 5,Alaska,No,23,Male,0
5817,2020-06-05,week 5,Florida,No,29,Male,8
5818,2020-06-05,week 5,Colorado,No,22,Female,7
5819,2020-06-05,week 5,Illinois,No,29,Male,3
5820,2020-06-05,week 5,Wisconsin,No,49,Female,8
5821,2020-06-05,week 5,Arizona,No,75,Male,9
5822,2020-06-05,week 5,Oklahoma,Yes,65,Female,3
5823,2020-06-05,week 5,Florida,No,57,Female,8
5824,2020-06-05,week 5,Nevada,No,24,Male,5
5825,2020-06-05,week 5,Florida,No,18,Female,6
5826,2020-06-05,week 5,California,No,21,Male,6
5827,2020-06-05,week 5,New York,No,24,Male,10
5828,2020-06-05,week 5,Florida,No,21,Male,0
5829,2020-06-05,week 5,New York,No,20,Male,8
5830,2020-06-05,week 5,Virginia,Yes,19,Male,2
5831,2020-06-05,week 5,Indiana,No,66,Female,8
5832,2020-06-05,week 5,Texas,No,52,Female,0
5833,2020-06-05,week 5,Virginia,No,31,Female,7
5834,2020-06-05,week 5,California,Yes,19,Female,7
5835,2020-06-05,week 5,New York,No,20,Female,4
5836,2020-06-05,week 5,Texas,No,28,Female,7
5837,2020-06-05,week 5,New York, ,21,Male,8
5838,2020-06-05,week 5,New Jersey,No,66,Female,10
5839,2020-06-05,week 5,Florida,No,20,Male,5
5840,2020-06-05,week 5,New York,No,22,Female,7
5841,2020-06-05,week 5,New York,No,69,Female,8
5842,2020-06-05,week 5,Florida, ,19,Male,7
5843,2020-06-05,week 5,Maryland,Yes,20,Female,4
5844,2020-06-05,week 5,New York,No,32,Male,8
5845,2020-06-05,week 5,Ohio,No,65,Female,3
5846,2020-06-05,week 5,New York,No,19,Male,4
5847,2020-06-05,week 5,California,No,44,Male,0
5848,2020-06-05,week 5,New York,No,22,Male,6
5849,2020-06-05,week 5,Louisiana,No,24,Female,5
5850,2020-06-05,week 5,Michigan,No,30,Male,5
5851,2020-06-05,week 5,Hawaii,No,20,Male,7
5852,2020-06-05,week 5,Florida,No,75,Male,6
5853,2020-06-05,week 5,Nebraska,No,40,Male,6
5854,2020-06-05,week 5,New York,No,25,Male,10
5855,2020-06-05,week 5,Michigan, ,20,Male,7
5856,2020-06-05,week 5,Iowa,No,19,Female,3
5857,2020-06-05,week 5,Indiana,No,21,Female,0
5858,2020-06-05,week 5,Maryland,No,19,Female,7
5859,2020-06-05,week 5,New York,No,38,Male,3
5860,2020-06-05,week 5,New Jersey,No,18,Male,8
5861,2020-06-05,week 5,California,No,44,Male,3
5862,2020-06-05,week 5,Massachusetts,No,20,Male,6
5863,2020-06-05,week 5,California,No,56,Female,7
5864,2020-06-05,week 5,Delaware,No,22,Male,5
5865,2020-06-05,week 5,New Jersey,No,28,Female,5
5866,2020-06-05,week 5,New Mexico,No,20,Male,4
5867,2020-06-05,week 5,Michigan,No,61,Female,8
5868,2020-06-05,week 5,Georgia,No,23,Female,1
5869,2020-06-05,week 5,Kansas,No,18,Female,3
5870,2020-06-05,week 5,Pennsylvania,No,47,Female,6
5871,2020-06-05,week 5,Wisconsin,No,24,Female,6
5872,2020-06-05,week 5,New York,No,19,Male,7
5873,2020-06-05,week 5,Arizona,No,25,Male,4
5874,2020-06-05,week 5,Wisconsin,No,62,Female,1
5875,2020-06-05,week 5,Arizona,No,57,Female,7
5876,2020-06-05,week 5,Illinois,No,22,Female,4
5877,2020-06-05,week 5,Maryland,No,35,Female,5
5878,2020-06-05,week 5,Michigan,No,60,Female,10
5879,2020-06-05,week 5,New Jersey,No,19,Female,10
5880,2020-06-05,week 5,Virginia,No,20,Female,10
5881,2020-06-05,week 5,Alabama,No,28,Male,10
5882,2020-06-05,week 5,New York, ,19,Male,5
5883,2020-06-05,week 5,Maryland,No,40,Female,3
5884,2020-10-05,week 5,Wisconsin,No,19,Female,6
5885,2020-06-05,week 5,Louisiana,Yes,36,Female,10
5886,2020-07-05,week 5,Pennsylvania,No,39,Male,8
5887,2020-07-05,week 5,Florida,No,67,Female,8
5888,2020-07-05,week 5,Wyoming,No,24,Male,5
5889,2020-07-05,week 5,California,No,21,Male,5
5890,2020-07-05,week 5,Ohio,No,19,Male,9
5891,2020-07-05,week 5,California,No,23,Male,7
5892,2020-07-05,week 5,California,No,24,Male,3
5893,2020-07-05,week 5,Pennsylvania,No,36,Female,6
5894,2020-07-05,week 5,New York,No,39,Female,4
5895,2020-07-05,week 5,New Jersey,No,18,Male,8
5896,2020-07-05,week 5,Indiana,No,42,Male,6
5897,2020-07-05,week 5,West Virginia,No,23,Male,10
5898,2020-07-05,week 5,Maryland,Yes,18,Male,6
5899,2020-07-05,week 5,Virginia,No,20,Male,5
5900,2020-08-05,week 5,Tennessee,No,35,Male,4
5901,2020-07-05,week 5,California,No,29,Female,8
5902,2020-07-05,week 5,Alabama,No,41,Female,3
5903,2020-07-05,week 5,Pennsylvania,No,24,Male,1
5904,2020-07-05,week 5,New York,No,43,Female,0
5905,2020-07-05,week 5,New York,No,23,Male,8
5906,2020-07-05,week 5,California,No,33,Male,5
5907,2020-07-05,week 5,Alaska,No,21,Male,3
5908,2020-07-05,week 5,Virginia,No,37,Male,7
5909,2020-07-05,week 5,Florida,No,40,Female,5
5910,2020-07-05,week 5,Kansas,Yes,27,Male,4
5911,2020-07-05,week 5,Texas,No,42,Female,4
5912,2020-07-05,week 5,Texas,No,33,Female,10
5913,2020-07-05,week 5,New York,No,30,Male,5
5914,2020-07-05,week 5,New York, ,26,Male,5
5915,2020-07-05,week 5,Illinois,No,42,Female,6
5916,2020-07-05,week 5,Florida,Yes,22,Female,6
5917,2020-07-05,week 5,California,No,29,Male,9
5918,2020-07-05,week 5,Florida,No,42,Male,4
5919,2020-07-05,week 5,Idaho,No,56,Male,7
5920,2020-09-05,week 5,Colorado,No,22,Male,8
5921,2020-07-05,week 5,Alabama,No,62,Male,8
5922,2020-07-05,week 5,Wisconsin,No,58,Male,7
5923,2020-07-05,week 5,Pennsylvania,No,64,Male,8
5924,2020-07-05,week 5,Illinois,Yes,57,Male,4
5925,2020-07-05,week 5,Nebraska,No,61,Male,7
5926,2020-07-05,week 5,Maryland,No,62,Male,7
5927,2020-07-05,week 5,Indiana,No,50,Male,4
5928,2020-07-05,week 5,Minnesota,No,53,Male,4
5929,2020-07-05,week 5,Texas,No,63,Male,3
5930,2020-07-05,week 5,New York,No,20,Male,10
5931,2020-07-05,week 5,California,No,29,Male,6
5932,2020-07-05,week 5,Colorado,No,29,Male,3
5933,2020-08-05,week 5,Indiana,No,53,Female,9
5934,2020-08-05,week 5,Maryland,No,65,Male,4
5935,2020-08-05,week 5,Michigan,No,69,Female,4
5936,2020-08-05,week 5,New York,No,59,Female,7
5937,2020-08-05,week 5,Florida,No,73,Female,3
5938,2020-08-05,week 5,Nebraska,No,51,Male,4
